X,Y,fid,Nama_Sekolah,NPSN,Nama_KepSek,Alamat_Sekolah,Tahun_Berdiri,Status_Akreditasi,Ruang_Guru,Ruang_Pimpinan,Lab_IPA,Perpus,UKS,Ruang_AdminTU,Ruang_Sirkulasi,Ruang_Ibadah,Jamban_WC,Area_Olahraga,Gudang,Kantin,Tempat_Parkir,Ruang_Kelas,Lemari,Papan_Pajang,Papan_Tulis,Tempat_Sampah,Tempat_Cuci_Tangan,Jam_Dinding,Kotak_Kontak,Meteran_Listrik,Rumah_Dinas_Guru,Pagar_Keliling,Lapangan_Upacara,Jumlah_Kursi_Siswa,Jumlah_Meja_Siswa,Jumlah_Siswa,Jumlah_Kursi_Guru,Jumlah_Meja_Guru,Jumlah_Guru,GuruAgamaBP_SMA,GuruAgamaBP_D1,GuruAgamaBP_D2,GuruAgamaBP_D3,GuruAgamaBP_S1,GuruAgamaBP_S2,GuruPPKN_SMA,GuruPPKN_D1,GuruPPKN_D2,GuruPPKN_D3,GuruPPKN_S1,GuruPPKN_S2,GuruIndo_SMA,GuruIndo_D1,GuruIndo_D2,GuruIndo_D3,GuruIndo_S1,GuruIndo_S2,GuruMTK_SMA,GuruMTK_D1,GuruMTK_D2,GuruMTK_D3,GuruMTK_S1,GuruMTK_S2,GuruIPA_SMA,GuruIPA_D1,GuruIPA_D2,GuruIPA_D3,GuruIPA_S1,GuruIPA_S2,GuruIPS_SMA,GuruIPS_D1,GuruIPS_D2,GuruIPS_D3,GuruIPS_S1,GuruIPS_S2,GuruIng_SMA,GuruIng_D1,GuruIng_D2,GuruIng_D3,GuruIng_S1,GuruIng_S2,GuruSeni_SMA,GuruSeni_D1,GuruSeni_D2,GuruSeni_D3,GuruSeni_S1,GuruSeni_S2,GuruPJS_SMA,GuruPJS_D1,GuruPJS_D2,GuruPJS_D3,GuruPJS_S1,GuruPJS_S2,GuruPraKarya_SMA,GuruPraKarya_D1,GuruPraKarya_D2,GuruPraKarya_D3,GuruPraKarya_S1,GuruPraKarya_S2,GuruLain_SMA,GuruLain_D1,GuruLain_D2,GuruLain_D3,GuruLain_S1,GuruLain_S2,Jenjang_Pendidikan,Desa,Kecamatan,FotoA,FotoB,FotoC,Catatan,icon_url
125.41328977,2.73335998,"39",SD NEGERI TATAHADENG,"4014747",TELDA JANEKE TAMAKA,Lingkungan I,1947/07/07,"2","1","1","5","1","1","1",,"1","1","5","1","1","1","2","7","0","6","8","4","4",,"1300","2","3","1","82","57","86","9","9","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","6","0","1",Tatahadeng,Siau Timur,DCIM/titik-sekolah_20220831144525044.jpg,DCIM/titik-sekolah_20220831144559556.jpg,DCIM/titik-sekolah_20220831144617912.jpg,"WC murid hanya 1, 2 ruang klas plafon rusak ringan",./1.png
125.397583998171,2.7267725476454,"40",SD Gmist Ora Et Labora Buao,"40104694","Nurtje Wilhelmus, S.Pd","Buao, Kelurahan Akesimbeka, Lingkungan",1964/06/29,"2","1","5","5","1","5","5",,"5","2","5","5","5","5","3","5","5","6","8","4","4",,"450","5","2","1","27","20","52","13","8","6","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","4","0","1",Akesimbeka,Siau Timur,DCIM/titik-sekolah_20220831103148903.jpg,DCIM/titik-sekolah_20220831100727701.jpg,DCIM/titik-sekolah_20220831103132626.jpg,"1 meja 2 org, air hujan,",./1.png
125.404187883314,2.72833135796456,"41",SD Negeri Inpres Bahu,"40104636","Holly P Mananentung, S.Pd M.Pd","Kelurahan Bahu, Lingkungan II",1974/08/31,"2","1","1","5","1","5","5",,"5","3","5","5","5","5","4","7","27","6","7","5","3",,"450","1","3","1","96","96","99","14","14","9","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","1",Bahu,Siau Timur,DCIM/titik-sekolah_20220831105402153.jpg,DCIM/titik-sekolah_20220831105858813.jpg,DCIM/titik-sekolah_20220903110535119.jpg,"Kelas 6 rusak berat, ",./1.png
125.400002554614,2.71772684847768,"42",SD Gmist Petra Namitung,"40104715","Julfin Wilhelmus, S.Pd","Lingkungan V, Kelurahan Bahu",1998/10/01,"2","2","2","5","5","5","5",,"5","3","5","5","5","5","4","5","9","6","8","8","2",,"900","5","2","1","37","22","34","13","11","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0","2","0","1",Bahu,Siau Timur,DCIM/titik-sekolah_20220831114425419.jpg,DCIM/titik-sekolah_20220831114418353.jpg,DCIM/titik-sekolah_20220831112902756.jpg,"Air hujan, kelas rusak berat,",./1.png
125.407071164779,2.73172298342205,"43",SMP Negeri 1 Siau Timur,"404104756","Alfira Reine Kakalang, S.Pd, M.Si","Jalan Lokong Banua, Kel.Tarorane",1951/07/21,"1","5","5","3","1","5","2",,"5","2","5","5","1","1","3","26","2","15","16","18","5",,"6600","5","3","1","464","464","464","55","55","32","0","0","0","0","4","0","0","0","0","0","3","0","0","0","0","0","4","0","0","0","0","0","3","0","0","0","0","0","4","0","0","0","0","0","3","0","0","0","0","0","2","1","0","0","0","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","4","0","2",Tarorane,Siau Timur,DCIM/titik-sekolah_20220831123338515.jpg,DCIM/titik-sekolah_20220831123344728.jpg,DCIM/titik-sekolah_20220831123347880.jpg,"Lab.bahasa, 4meteran 7700-900, asrama siswa",./0.png
125.399922151119,2.73789712227881,"44",SDN Inpres Bebali,"40104730","Ibu. Astin welmintje Tamaka, S.Pd",Kelurahan Bebali,1974/08/14,"3","1","1","5","3","1","5",,"5","1","5","5","1","5","1","6","1","6","8","6","7",,"900","4","2","1","87","41","87","7","7","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","7","0","1",Bebali,Siau Timur,DCIM/titik-sekolah_20220831162631257.jpg,DCIM/titik-sekolah_20220831162639623.jpg,DCIM/titik-sekolah_20220831162645266.jpg,"satu bangunan rusak berat, rumah dinas rusak berat, pagar keliling  tinggal sedikit ditambah",./1.png
125.406546117738,2.72860745899379,"45",SDN Inpres Akesimbeka,"40104727","Ibu. Yanne Rio Sasampe, S.Pd",Kelurahan Akesimbeka,1976/08/11,"1","1","3","5","4","1","4",,"5","2","5","1","1","1","3","12","8","7","25","11","12",,"2200","1","3","5","181","181","181","12","9","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","9","1","1",Akesimbeka,Siau Timur,DCIM/titik-sekolah_20220831164456179.jpg,DCIM/titik-sekolah_20220831164504035.jpg,DCIM/titik-sekolah_20220831164509022.jpg,"4 bangunan direhap pada tahun 1986 sampai sekarang belum di rehab, ruangan perpustakaan tidak digunakan karna kalau hujan air masuk, ruangan pimpinan rusak sedang",./1.png
125.451937117813,2.78308866079926,"46",SMP Negeri 4 Satap Sitim,"40104770","Wisni S Bintang, S.Pd, M.Si","Jalan Pantai Lia, Lindongan III",2006/05/08,"2","2","1","4","4","4","5",,"5","4","5","5","5","2","3","15","16","3","7","6","5",,"1300","1","3","1","55","55","57","15","15","11","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","2",Lia,Siau Timur,DCIM/titik-sekolah_20220901102919015.jpg,DCIM/titik-sekolah_20220901102927093.jpg,DCIM/titik-sekolah_20220901102932992.jpg,"Kekurangan meja, bangunan di bawah tdk bisa diperbaiki, gedung blm pernah direhab, air hujan, semua ruangan rusak",./0.png
125.430385,2.80397833333333,"47",SD GMIST Naryamon Nameng,"40104665","Dikwidsye Manuda, S.Pd",Nameng,1970/09/18,"2","1","5","5","1","1","5",,"5","1","1","5","1","5","3","10","1","6","10","5","2",,"1300","5","3","1","43","43","46","14","14","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","0","1",Nameng,Siau Barat Utara,DCIM/titik-sekolah_20220901121553201.jpg,DCIM/titik-sekolah_20220901121604850.jpg,DCIM/titik-sekolah_20220901121624964.jpg,Jam dinding 6 rusak. Pagar sekolah terlalu rendah. UKS rusak atap. Pagar sekolah terlalu rendah. 1 lemari rusak,./1.png
125.436783333333,2.796035,"48",SMP 2 Siau Timur,"40104764",Steltje Manganding S.Pd,Bukide,1963/06/10,"2","1","1","1","1","2","5",,"5","1","1","3","5","5","1","4","1","3","7","3","4",,"1300","1","2","1","83","83","83","21","21","15","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","3","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","2",Bukide,Siau Timur,DCIM/titik-sekolah_20220901100942130.jpg,DCIM/titik-sekolah_20220901101005291.jpg,DCIM/titik-sekolah_20220901101025421.jpg,"Instalasi rusak, ruang kelas di pakai untuk ruang guru. 1 ruang atap bocor",./0.png
